Wavelength (nm),Excitation Filter,Wavelength (nm),Emission Filter,Wavelength (nm),Dichroic
882,9.5e-07,882,0.00538,932,0.94427
883,9.5e-07,883,0.00557,933,0.94418
884,9.5e-07,884,0.00568,934,0.94427
885,9.5e-07,885,0.00574,935,0.94451
886,9.5e-07,886,0.00572,936,0.94439
887,9.5e-07,887,0.00567,937,0.94402
888,9.5e-07,888,0.00558,938,0.94428
889,9.5e-07,889,0.00547,939,0.94323
890,9.5e-07,890,0.00536,940,0.94212
891,9.5e-07,891,0.00527,941,0.94162
892,9.5e-07,892,0.00521,942,0.94074
893,9.5e-07,893,0.00519,943,0.93927
894,9.5e-07,894,0.00521,944,0.93862
895,9.5e-07,895,0.0053,945,0.93805
896,9.5e-07,896,0.00547,946,0.93765
897,9.5e-07,897,0.00571,947,0.93734
898,9.5e-07,898,0.00605,948,0.93617
899,9.5e-07,899,0.0065,949,0.93557
900,9.5e-07,900,0.00707,950,0.93439
901,9.5e-07,,,951,0.93393
902,9.5e-07,,,952,0.93392
903,9.5e-07,,,953,0.933
904,9.5e-07,,,954,0.93316
905,9.5e-07,,,955,0.93258
906,9.5e-07,,,956,0.93137
907,9.5e-07,,,957,0.9308
908,9.91e-07,,,958,0.93088
909,1.24e-06,,,959,0.93087
910,1.9e-06,,,960,0.93056
911,1.96e-06,,,961,0.93024
912,2.29e-06,,,962,0.92992
913,2.32e-06,,,963,0.93006
914,2.01e-06,,,964,0.93055
915,1.96e-06,,,965,0.93025
916,2.05e-06,,,966,0.93042
917,1.36e-06,,,967,0.93107
918,9.5e-07,,,968,0.9314
919,9.5e-07,,,969,0.93128
920,1.13e-06,,,970,0.93118
921,9.5e-07,,,971,0.93106
922,9.5e-07,,,972,0.93132
923,9.5e-07,,,973,0.93199
924,9.5e-07,,,974,0.93278
925,9.5e-07,,,975,0.93367
926,9.5e-07,,,976,0.93393
927,9.5e-07,,,977,0.93382
928,9.5e-07,,,978,0.93395
929,9.5e-07,,,979,0.93341
930,9.5e-07,,,980,0.93333
931,9.5e-07,,,981,0.93352
932,9.5e-07,,,982,0.93366
933,9.5e-07,,,983,0.9335
934,9.5e-07,,,984,0.93462
935,9.5e-07,,,985,0.93622
936,9.5e-07,,,986,0.93662
937,9.5e-07,,,987,0.93666
938,9.5e-07,,,988,0.93679
939,9.5e-07,,,989,0.93781
940,9.5e-07,,,990,0.9378
941,1.02e-06,,,991,0.93829
942,9.82e-07,,,992,0.93905
943,1.1e-06,,,993,0.93983
944,1.21e-06,,,994,0.94077
945,1.12e-06,,,995,0.94129
946,1.6e-06,,,996,0.94165
947,2e-06,,,997,0.94291
948,2.18e-06,,,998,0.94352
949,2.61e-06,,,999,0.94364
950,2.45e-06,,,1000,0.94375
951,2.91e-06,,,,
952,2.74e-06,,,,
953,2.32e-06,,,,
954,1.56e-06,,,,
955,1.79e-06,,,,
956,1.37e-06,,,,
957,1.19e-06,,,,
958,1.2e-06,,,,
959,1.25e-06,,,,
960,9.5e-07,,,,
961,9.5e-07,,,,
962,9.5e-07,,,,
963,1.06e-06,,,,
964,1.03e-06,,,,
965,9.5e-07,,,,
966,9.5e-07,,,,
967,9.5e-07,,,,
968,9.5e-07,,,,
969,9.5e-07,,,,
970,9.5e-07,,,,
971,9.5e-07,,,,
972,1.17e-06,,,,
973,9.5e-07,,,,
974,9.5e-07,,,,
975,1.19e-06,,,,
976,9.5e-07,,,,
977,9.5e-07,,,,
978,9.84e-07,,,,
979,9.5e-07,,,,
980,1.35e-06,,,,
981,1.19e-06,,,,
982,1.22e-06,,,,
983,1.82e-06,,,,
984,1.95e-06,,,,
985,2.17e-06,,,,
986,2.48e-06,,,,
987,3.04e-06,,,,
988,3.13e-06,,,,
989,5.06e-06,,,,
990,6.1e-06,,,,
991,7.18e-06,,,,
992,8.15e-06,,,,
993,8.59e-06,,,,
994,7.64e-06,,,,
995,7.1e-06,,,,
996,6.44e-06,,,,
997,5.23e-06,,,,
998,4.71e-06,,,,
999,4.26e-06,,,,
1000,3.48e-06,,,,
1001,2.87e-06,,,,
1002,2.44e-06,,,,
1003,2.69e-06,,,,
1004,2.66e-06,,,,
1005,2.33e-06,,,,
1006,1.83e-06,,,,
1007,2.38e-06,,,,
1008,2.21e-06,,,,
1009,2.13e-06,,,,
1010,1.88e-06,,,,
1011,1.83e-06,,,,
1012,1.99e-06,,,,
1013,2.07e-06,,,,
1014,2.01e-06,,,,
1015,2.03e-06,,,,
1016,2.22e-06,,,,
1017,2.53e-06,,,,
1018,2.11e-06,,,,
1019,2.82e-06,,,,
1020,2.83e-06,,,,
1021,2.58e-06,,,,
1022,3.59e-06,,,,
1023,3.86e-06,,,,
1024,4.36e-06,,,,
1025,4.57e-06,,,,
1026,5.28e-06,,,,
1027,6.02e-06,,,,
1028,7.15e-06,,,,
1029,8.22e-06,,,,
1030,9.55e-06,,,,
1031,1.18e-05,,,,
1032,1.38e-05,,,,
1033,1.66e-05,,,,
1034,1.93e-05,,,,
1035,2.3e-05,,,,
1036,2.65e-05,,,,
1037,3.01e-05,,,,
1038,3.32e-05,,,,
1039,3.5e-05,,,,
1040,3.61e-05,,,,
1041,3.63e-05,,,,
1042,3.55e-05,,,,
1043,3.36e-05,,,,
1044,3.22e-05,,,,
1045,3.01e-05,,,,
1046,2.9e-05,,,,
1047,2.7e-05,,,,
1048,2.62e-05,,,,
1049,2.47e-05,,,,
1050,2.43e-05,,,,
1051,2.35e-05,,,,
1052,2.3e-05,,,,
1053,2.27e-05,,,,
1054,2.28e-05,,,,
1055,2.28e-05,,,,
1056,2.35e-05,,,,
1057,2.38e-05,,,,
1058,2.45e-05,,,,
1059,2.53e-05,,,,
1060,2.7e-05,,,,
1061,2.83e-05,,,,
1062,2.98e-05,,,,
1063,3.18e-05,,,,
1064,3.45e-05,,,,
1065,3.73e-05,,,,
1066,4.01e-05,,,,
1067,4.41e-05,,,,
1068,4.87e-05,,,,
1069,5.35e-05,,,,
1070,5.88e-05,,,,
1071,6.58e-05,,,,
1072,7.27e-05,,,,
1073,8.12e-05,,,,
1074,9.05e-05,,,,
1075,0.000101,,,,
1076,0.000113,,,,
1077,0.000127,,,,
1078,0.000142,,,,
1079,0.000159,,,,
1080,0.000178,,,,
1081,0.000198,,,,
1082,0.000221,,,,
1083,0.000246,,,,
1084,0.000273,,,,
1085,0.000302,,,,
1086,0.000335,,,,
1087,0.000369,,,,
1088,0.000408,,,,
1089,0.000449,,,,
1090,0.000495,,,,
1091,0.000546,,,,
1092,0.000599,,,,
1093,0.000661,,,,
1094,0.000731,,,,
1095,0.000807,,,,
1096,0.000896,,,,
1097,0.000994,,,,
1098,0.00111,,,,
1099,0.00124,,,,
1100,0.00138,,,,
