Wavelength (nm),Excitation Filter,Wavelength (nm),Emission Filter,Wavelength (nm),Dichroic
899,4.89e-07,900,9.5e-07,979,0.973
900,1e-10,901,0.994,980,0.973
901,1e-10,1121,0.139,981,0.974
902,1e-10,1122,0.136,982,0.975
903,3.52e-07,1123,0.135,983,0.974
904,6.68e-07,1124,0.134,984,0.976
905,1.21e-07,1125,0.131,985,0.977
906,1e-10,1126,0.129,986,0.977
907,2.17e-07,1127,0.126,987,0.978
908,1.07e-06,1128,0.125,988,0.978
909,1e-10,1129,0.124,989,0.978
910,1e-10,1130,0.123,990,0.978
911,1e-10,1131,0.122,991,0.978
912,1e-10,1132,0.122,992,0.978
913,1e-10,1133,0.123,993,0.978
914,7.28e-08,1134,0.125,994,0.979
915,1e-10,1135,0.129,995,0.979
916,1e-10,1136,0.132,996,0.98
917,6.52e-07,1137,0.137,997,0.98
918,1e-10,1138,0.141,998,0.979
919,1e-10,1139,0.149,999,0.979
920,1e-10,1140,0.159,1000,0.978
921,1e-10,1141,0.171,,
922,1e-10,1142,0.187,,
923,1e-10,1143,0.206,,
924,1e-10,1144,0.23,,
925,1e-10,1145,0.26,,
926,1e-10,1146,0.292,,
927,1e-10,1147,0.335,,
928,1e-10,1148,0.393,,
929,1e-10,1149,0.456,,
930,1e-10,1150,0.54,,
931,1.12e-07,1151,0.636,,
932,1e-10,1152,0.734,,
933,2.68e-08,1153,0.83,,
934,1e-10,1154,0.907,,
935,1e-10,1155,0.94,,
936,2.86e-07,1156,0.935,,
937,1.97e-07,1157,0.889,,
938,1e-10,1158,0.826,,
939,1e-10,1159,0.736,,
940,1e-10,1160,0.656,,
941,1e-10,1161,0.581,,
942,1e-10,1162,0.515,,
943,1e-10,1163,0.465,,
944,1.42e-07,1164,0.423,,
945,1e-10,1165,0.384,,
946,1e-10,1166,0.353,,
947,1e-10,1167,0.33,,
948,1e-10,1168,0.315,,
949,6.73e-07,1169,0.303,,
950,1e-10,1170,0.295,,
951,1e-10,1171,0.29,,
952,1e-10,1172,0.288,,
953,1e-10,1173,0.29,,
954,1e-10,1174,0.297,,
955,1e-10,1175,0.305,,
956,1e-10,1176,0.318,,
957,1e-10,1177,0.335,,
958,1e-10,1178,0.352,,
959,1e-10,1179,0.379,,
960,1e-10,1180,0.414,,
961,1e-10,1181,0.449,,
962,1e-10,1182,0.492,,
963,1e-10,1183,0.549,,
964,1e-10,1184,0.604,,
965,4.4e-07,1185,0.668,,
966,1e-10,1186,0.739,,
967,1e-10,1187,0.8,,
968,1e-10,1188,0.865,,
969,1e-10,1189,0.91,,
970,1.94e-07,1190,0.946,,
971,9.36e-07,1191,0.948,,
972,1e-10,1192,0.938,,
973,1e-10,1193,0.891,,
974,2.14e-07,1194,0.853,,
975,3.42e-07,1195,0.802,,
976,1.36e-06,1196,0.743,,
977,1e-10,1197,0.693,,
978,1.85e-06,1198,0.65,,
979,9.03e-07,1199,0.598,,
980,1e-10,1200,0.568,,
981,1e-10,,,,
982,1e-10,,,,
983,1e-10,,,,
984,1e-10,,,,
985,1e-10,,,,
986,1e-10,,,,
987,1e-10,,,,
988,1e-10,,,,
989,1.1e-06,,,,
990,1e-10,,,,
991,5.59e-07,,,,
992,1.6e-07,,,,
993,1e-10,,,,
994,1e-10,,,,
995,1.89e-07,,,,
996,1e-10,,,,
997,2.76e-07,,,,
998,1.36e-06,,,,
999,1e-10,,,,
1000,1.38e-06,,,,
1001,1.69e-06,,,,
1002,8.48e-09,,,,
1003,3.75e-07,,,,
1004,9.93e-07,,,,
1005,2.71e-06,,,,
1006,2.56e-06,,,,
1007,4.31e-06,,,,
1008,7.35e-07,,,,
1009,4.44e-06,,,,
1010,1.39e-06,,,,
1011,1.22e-06,,,,
1012,2.66e-06,,,,
1013,2.7e-06,,,,
1014,4.18e-06,,,,
1015,3.22e-06,,,,
1016,3.5e-06,,,,
1017,3.95e-06,,,,
1018,4.67e-06,,,,
1019,2.49e-06,,,,
1020,5.78e-06,,,,
1021,6.08e-06,,,,
1022,5.57e-06,,,,
1023,5.55e-06,,,,
1024,7.36e-06,,,,
1025,9.69e-06,,,,
1026,8.95e-06,,,,
1027,9.46e-06,,,,
1028,9.36e-06,,,,
1029,1.48e-05,,,,
1030,1.29e-05,,,,
1031,1.42e-05,,,,
1032,1.59e-05,,,,
1033,1.83e-05,,,,
1034,2.1e-05,,,,
1035,2.31e-05,,,,
1036,2.51e-05,,,,
1037,2.58e-05,,,,
1038,2.93e-05,,,,
1039,3.13e-05,,,,
1040,3.52e-05,,,,
1041,3.85e-05,,,,
1042,4.01e-05,,,,
1043,4.73e-05,,,,
1044,5.21e-05,,,,
1045,5.57e-05,,,,
1046,6.18e-05,,,,
1047,6.67e-05,,,,
1048,7.55e-05,,,,
1049,8.23e-05,,,,
1050,8.82e-05,,,,
1051,9.88e-05,,,,
1052,0.000111,,,,
1053,0.000123,,,,
1054,0.000135,,,,
1055,0.000152,,,,
1056,0.00017,,,,
1057,0.000186,,,,
1058,0.000212,,,,
1059,0.000241,,,,
1060,0.000276,,,,
1061,0.000318,,,,
1062,0.000367,,,,
1063,0.000425,,,,
1064,0.000502,,,,
1065,0.000591,,,,
1066,0.000701,,,,
1067,0.000845,,,,
1068,0.00102,,,,
1069,0.00125,,,,
1070,0.00154,,,,
1071,0.0019,,,,
1072,0.00239,,,,
1073,0.00307,,,,
1074,0.00392,,,,
1075,0.00508,,,,
1076,0.00663,,,,
1077,0.00888,,,,
1078,0.0121,,,,
1079,0.0165,,,,
1080,0.0235,,,,
1081,0.034,,,,
1082,0.0507,,,,
1083,0.0779,,,,
1084,0.124,,,,
1085,0.201,,,,
1086,0.309,,,,
1087,0.403,,,,
1088,0.41,,,,
1089,0.34,,,,
1090,0.257,,,,
1091,0.193,,,,
1092,0.151,,,,
1093,0.122,,,,
1094,0.102,,,,
1095,0.088,,,,
1096,0.077,,,,
1097,0.07,,,,
1098,0.0652,,,,
1099,0.0615,,,,
1100,0.0592,,,,
1101,0.0576,,,,
1102,0.0578,,,,
1103,0.0579,,,,
1104,0.059,,,,
1105,0.0611,,,,
1106,0.064,,,,
1107,0.0677,,,,
1108,0.0725,,,,
1109,0.0783,,,,
1110,0.0864,,,,
1111,0.0957,,,,
1112,0.106,,,,
1113,0.119,,,,
1114,0.135,,,,
1115,0.155,,,,
1116,0.178,,,,
1117,0.208,,,,
1118,0.237,,,,
1119,0.273,,,,
1120,0.314,,,,
1121,0.345,,,,
1122,0.378,,,,
1123,0.399,,,,
1124,0.414,,,,
1125,0.414,,,,
1126,0.408,,,,
1127,0.388,,,,
1128,0.366,,,,
1129,0.339,,,,
1130,0.315,,,,
1131,0.291,,,,
1132,0.266,,,,
1133,0.244,,,,
1134,0.225,,,,
1135,0.207,,,,
1136,0.195,,,,
1137,0.181,,,,
1138,0.169,,,,
1139,0.158,,,,
1140,0.149,,,,
1141,0.14,,,,
1142,0.133,,,,
1143,0.127,,,,
1144,0.121,,,,
1145,0.117,,,,
1146,0.113,,,,
1147,0.109,,,,
1148,0.106,,,,
1149,0.103,,,,
1150,0.102,,,,
1151,0.101,,,,
1152,0.0998,,,,
1153,0.0988,,,,
1154,0.1,,,,
1155,0.101,,,,
1156,0.101,,,,
1157,0.104,,,,
1158,0.107,,,,
1159,0.109,,,,
1160,0.114,,,,
1161,0.118,,,,
1162,0.124,,,,
1163,0.132,,,,
1164,0.14,,,,
1165,0.151,,,,
1166,0.162,,,,
1167,0.175,,,,
1168,0.192,,,,
1169,0.209,,,,
1170,0.233,,,,
1171,0.258,,,,
1172,0.294,,,,
1173,0.327,,,,
1174,0.374,,,,
1175,0.427,,,,
1176,0.487,,,,
1177,0.55,,,,
1178,0.624,,,,
1179,0.698,,,,
1180,0.758,,,,
1181,0.811,,,,
1182,0.836,,,,
1183,0.838,,,,
1184,0.812,,,,
1185,0.765,,,,
1186,0.704,,,,
1187,0.638,,,,
1188,0.574,,,,
1189,0.514,,,,
1190,0.461,,,,
1191,0.415,,,,
1192,0.382,,,,
1193,0.352,,,,
1194,0.32,,,,
1195,0.3,,,,
1196,0.279,,,,
1197,0.262,,,,
1198,0.252,,,,
1199,0.24,,,,
1200,0.23,,,,
